Date,Meal,Calories,Fat (g),Saturated Fat,Polyunsaturated Fat,Monounsaturated Fat,Trans Fat,Cholesterol,Sodium (mg),Potassium,Carbohydrates (g),Fiber,Sugar,Protein (g),Vitamin A,Vitamin C,Calcium,Iron,Note
2012-10-17,Breakfast,695.9,53.8,21.7,4.2,11.8,0.0,639.1,980.1,302.2,39.7,9.5,7.0,51.8,43.8,0.0,49.1,30.0,
2012-10-17,Lunch,644.5,15.0,4.2,3.1,5.6,0.0,30.0,965.1,382.2,94.3,12.7,42.1,38.7,23.6,23.8,38.1,75.7,
2012-10-17,Dinner,325.2,15.6,3.6,0.9,3.3,0.0,15.8,333.9,84.1,4.2,0.0,0.2,5.3,0.2,0.0,0.6,2.2,
2012-10-17,Snacks,760.0,19.8,4.8,0.6,5.5,0.0,80.0,992.5,475.0,91.5,10.5,30.5,66.0,13.5,3.0,54.5,64.0,
2012-10-18,Breakfast,1354.4,88.8,25.9,7.3,17.4,0.0,669.1,1945.2,684.4,137.7,22.9,51.8,90.5,67.7,26.1,87.4,105.9,
2012-10-18,Dinner,720.7,6.7,3.2,0.0,0.0,0.0,56.7,1266.8,415.0,105.8,10.3,45.9,72.6,30.5,20.3,51.5,120.8,
2012-10-18,Snacks,635.0,32.9,4.9,11.5,1.5,0.0,0.0,551.3,150.0,60.0,18.4,10.4,34.0,0.0,0.0,2.0,42.5,
2012-10-19,Breakfast,759.7,60.1,23.8,4.2,13.5,0.0,646.6,1058.8,302.2,41.5,10.0,8.0,55.8,45.3,0.0,54.1,31.0,
2012-10-19,Lunch,470.8,12.0,3.4,2.5,4.5,0.0,24.0,772.1,305.7,63.8,8.1,25.2,30.9,17.7,11.6,30.0,60.1,
2012-10-19,Dinner,1033.2,16.1,7.6,0.7,1.1,0.0,344.3,1367.6,516.2,105.3,12.9,24.0,85.1,31.5,4.0,57.6,101.5,
2012-10-19,Snacks,180.0,8.5,1.5,0.5,0.0,0.0,0.0,197.0,50.0,20.0,5.5,3.5,9.0,0.0,0.0,0.0,8.0,
2012-10-20,Breakfast,540.9,46.8,20.7,3.7,9.1,0.0,639.1,789.4,252.2,21.5,4.8,3.5,43.4,43.8,0.0,49.1,22.5,
2012-10-20,Lunch,514.4,12.6,2.5,2.7,3.8,0.0,113.7,1136.6,661.9,34.6,1.9,3.8,47.9,31.3,0.7,6.6,16.8,
2012-10-20,Dinner,816.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
2012-10-20,Snacks,346.6,2.9,1.3,0.3,0.0,0.0,31.7,782.9,216.6,46.7,5.6,9.6,28.9,14.0,2.0,21.3,65.5,
2012-10-21,Breakfast,772.9,44.0,15.1,4.0,5.9,0.0,605.4,725.9,595.1,60.7,12.3,19.8,43.8,43.7,0.5,45.6,32.0,
2012-10-21,Lunch,94.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.8,4.5,18.0,0.0,2.3,15.8,1.1,1.1,
2012-10-21,Dinner,959.8,82.4,5.1,5.0,7.4,9.0,35.3,877.9,705.7,124.2,16.9,18.9,59.3,21.4,2.3,37.3,87.2,
2012-10-21,Snacks,1896.8,45.5,21.1,3.8,4.3,0.0,622.6,2891.5,1999.8,243.3,37.9,71.0,147.3,87.0,15.0,143.5,223.5,
2012-10-22,Breakfast,565.9,48.8,21.1,3.7,10.0,0.0,639.1,806.3,252.2,22.2,5.0,4.0,44.5,43.8,0.0,49.1,23.0,
2012-10-22,Lunch,491.9,9.6,3.2,0.5,3.9,0.0,46.5,1994.8,2011.8,55.1,13.7,27.0,48.0,477.7,185.4,38.8,42.4,
2012-10-22,Dinner,539.7,24.1,8.2,2.2,12.2,0.0,159.6,3701.2,803.6,27.4,13.6,3.3,56.5,0.0,32.0,6.7,29.2,
2012-10-22,Snacks,783.3,10.5,3.8,0.7,0.0,0.0,85.0,1448.1,573.3,105.0,13.4,22.1,69.9,33.0,4.0,48.3,158.5,
2012-10-23,Breakfast,590.9,50.8,21.4,3.7,10.9,0.0,639.1,823.2,252.2,23.0,5.3,4.5,45.6,43.8,0.0,49.1,23.5,
2012-10-23,Lunch,763.5,31.9,4.4,0.6,3.6,0.0,54.7,2703.9,2039.1,78.8,16.9,28.0,68.2,476.9,188.5,33.9,44.3,
2012-10-23,Dinner,371.0,12.3,8.6,0.4,2.4,0.0,292.4,2629.9,318.6,26.1,4.5,8.9,40.6,54.2,12.9,31.6,19.4,
2012-10-23,Snacks,1109.3,39.0,14.0,5.2,8.5,0.0,79.3,1600.3,354.9,126.5,22.8,26.0,80.6,27.6,3.5,47.0,107.1,
2012-10-24,Breakfast,717.6,57.9,26.2,4.5,12.1,0.0,660.6,1003.9,304.6,38.2,9.0,6.0,49.6,48.8,0.0,49.4,29.0,
2012-10-24,Lunch,546.7,13.5,3.8,2.8,5.0,0.0,27.0,868.6,503.0,77.2,11.0,33.3,34.8,20.5,22.6,34.9,68.8,
2012-10-24,Dinner,746.8,35.0,11.4,1.2,1.6,0.0,97.1,454.6,1315.8,67.2,24.3,11.5,52.9,63.7,120.0,19.2,47.0,
2012-10-24,Snacks,781.3,17.8,6.8,1.5,1.6,0.0,74.9,1317.4,503.1,104.5,17.9,17.5,56.1,24.6,2.0,28.8,120.3,
2012-10-25,Breakfast,719.4,57.1,23.0,4.3,9.5,0.0,647.1,945.4,308.1,40.2,9.7,6.3,53.1,51.7,0.0,51.2,38.3,
2012-10-25,Lunch,716.7,18.8,7.1,0.7,4.8,0.0,152.6,2590.7,1943.9,77.8,13.4,53.2,59.9,476.2,189.1,37.6,46.3,
2012-10-25,Dinner,350.0,21.3,8.8,0.2,2.4,0.0,127.5,562.5,70.0,34.3,3.0,8.8,28.0,36.5,6.5,5.0,12.5,
2012-10-25,Snacks,1086.0,32.4,11.0,3.9,6.1,0.0,56.4,1444.6,541.4,141.2,21.1,37.2,73.6,45.4,13.0,56.4,162.2,
2012-10-26,Breakfast,688.2,48.7,20.6,4.2,10.4,0.0,545.0,962.3,307.7,49.5,12.0,7.5,46.4,40.9,0.0,37.8,31.0,
2012-10-26,Lunch,733.1,39.5,9.4,2.0,3.3,0.0,107.5,1537.4,1271.0,86.9,8.9,35.8,68.3,627.2,349.0,43.7,106.7,
2012-10-26,Dinner,672.3,29.4,10.4,2.2,11.4,0.0,87.2,824.0,479.6,70.0,5.0,0.0,31.8,6.2,4.4,9.6,27.4,
2012-10-26,Snacks,936.7,25.0,9.0,2.3,2.1,0.0,96.5,1485.2,572.4,117.0,21.8,19.9,69.0,24.0,2.0,32.2,116.0,
2012-10-27,Breakfast,588.8,22.5,6.5,1.3,1.6,0.0,26.1,999.8,164.3,64.0,12.8,13.4,35.5,17.5,2.0,17.7,51.5,
2012-10-27,Lunch,621.4,15.8,8.0,0.9,2.4,0.0,128.7,1527.1,446.0,46.6,2.5,2.1,52.1,6.5,3.1,27.9,32.1,
2012-10-27,Dinner,558.9,43.2,20.6,4.2,8.3,0.0,810.8,880.8,269.2,29.1,0.0,16.0,45.0,38.5,0.0,52.1,20.0,
2012-10-27,Snacks,1371.4,29.2,10.1,2.0,1.1,0.0,370.6,2240.2,1086.2,162.1,23.9,45.7,118.6,48.5,14.5,88.2,164.5,
2012-10-28,Breakfast,783.5,24.1,8.7,3.3,5.2,0.0,34.0,1067.4,429.7,105.5,9.1,28.5,38.3,41.4,2.3,42.4,115.8,
2012-10-28,Lunch,554.6,49.2,24.4,4.4,8.9,0.0,747.7,817.0,287.5,19.4,4.0,2.0,43.6,50.5,0.0,50.8,23.5,
2012-10-28,Dinner,527.5,21.9,6.6,3.4,2.3,0.0,30.0,1220.0,0.0,62.4,4.3,9.0,14.3,10.0,10.0,2.3,0.0,
2012-10-28,Snacks,835.0,10.8,4.3,0.5,0.0,0.0,117.5,1357.3,650.0,104.0,8.7,46.3,79.4,23.0,10.0,54.5,100.5,
2012-10-29,Breakfast,630.5,48.9,22.0,4.2,9.9,0.0,599.0,889.5,287.3,36.8,8.7,5.3,44.1,44.0,0.0,41.9,27.1,
2012-10-29,Lunch,696.9,24.1,7.3,1.6,5.5,0.0,174.0,1375.9,2002.9,45.4,12.9,10.0,71.8,479.4,165.4,41.3,42.5,
2012-10-29,Dinner,431.3,13.0,5.6,0.5,4.8,0.0,42.5,1339.5,1658.4,48.2,15.6,18.1,24.8,558.1,177.8,40.7,46.9,
2012-10-29,Snacks,450.0,3.5,1.5,0.5,0.0,0.0,42.5,822.6,401.3,68.3,9.2,23.3,34.2,16.7,11.6,24.8,73.8,
2012-10-30,Breakfast,855.3,71.0,25.7,6.4,12.2,0.0,747.7,1062.0,337.5,68.9,13.7,21.3,52.6,52.5,14.0,52.8,31.8,
2012-10-30,Lunch,995.6,38.7,14.3,5.2,17.2,0.5,115.9,2521.7,767.8,101.1,10.5,22.2,61.3,32.0,156.8,49.8,87.5,
2012-10-30,Dinner,354.0,13.8,2.3,1.0,0.0,0.0,5.0,428.0,305.0,44.5,10.3,12.3,20.0,5.0,2.0,15.0,15.0,
2012-10-30,Snacks,670.0,10.3,5.0,0.5,0.0,0.0,85.0,1176.3,420.0,84.5,7.9,22.0,57.4,21.0,3.0,39.5,96.5,
2012-10-31,Breakfast,679.8,54.7,25.4,4.4,10.7,0.0,659.2,977.8,304.5,37.2,8.7,5.3,48.1,48.5,0.0,49.3,28.3,
2012-10-31,Lunch,538.7,13.5,3.8,2.8,5.0,0.0,27.0,868.6,344.0,55.2,10.4,16.3,34.8,18.5,2.6,32.9,66.8,
2012-10-31,Dinner,502.0,13.9,2.9,3.8,5.1,0.0,154.2,1003.3,989.3,31.8,7.8,3.3,61.6,31.0,63.0,12.4,28.2,
2012-10-31,Snacks,635.9,18.1,6.6,1.0,1.4,0.0,56.1,1080.6,193.0,67.7,9.3,25.5,42.6,7.9,0.0,22.9,18.3,
2012-11-01,Breakfast,736.3,57.9,25.9,5.4,12.1,0.0,840.2,1037.0,371.0,37.6,8.7,5.3,55.1,53.5,0.0,52.3,33.3,
2012-11-01,Lunch,515.9,14.7,4.1,0.7,4.8,0.0,80.6,2986.8,3115.7,51.6,15.4,20.8,41.8,833.3,292.6,57.5,69.8,
2012-11-01,Dinner,800.3,13.4,3.0,0.5,0.0,0.0,80.0,1308.3,842.0,96.8,13.0,26.9,62.7,23.0,17.0,27.0,98.2,
2012-11-01,Snacks,639.9,21.1,5.0,2.2,1.0,0.0,15.0,529.1,274.7,95.0,16.3,23.5,25.4,4.0,0.0,2.5,30.5,
2012-11-02,Breakfast,697.6,53.6,22.4,5.2,10.6,0.0,830.8,993.8,369.2,37.6,8.7,5.3,55.0,55.5,0.0,52.1,33.3,
2012-11-02,Lunch,572.2,18.5,5.9,0.3,2.9,0.0,117.7,1340.1,1289.2,55.6,22.3,8.3,54.8,356.0,119.3,37.1,56.7,
2012-11-02,Dinner,725.0,12.0,2.8,0.5,3.5,0.0,107.5,1556.3,515.0,73.0,8.9,18.5,79.9,23.0,0.0,54.5,95.5,
2012-11-02,Snacks,719.3,17.0,4.5,1.0,0.0,0.0,5.0,459.2,100.0,102.3,16.0,37.0,18.8,3.0,21.0,2.5,16.2,
2012-11-03,Breakfast,736.3,56.6,24.9,5.9,11.3,0.0,655.2,1027.0,304.0,46.7,9.7,5.3,49.1,47.5,0.0,50.3,28.3,
2012-11-03,Lunch,623.3,12.5,2.0,1.3,0.0,0.0,5.0,1172.3,374.0,96.3,19.4,30.5,33.2,13.5,20.0,18.0,65.2,
2012-11-03,Dinner,1021.0,23.7,1.3,0.0,0.0,0.0,86.7,243.7,320.0,88.3,2.0,56.3,52.5,0.0,0.0,0.0,5.3,
2012-11-03,Snacks,403.8,2.3,0.9,0.3,0.0,0.0,64.4,1090.7,281.3,41.8,4.4,10.9,48.5,13.5,0.0,36.6,48.5,
2012-11-04,Breakfast,340.0,16.6,3.0,1.0,0.0,0.0,13.3,365.5,100.0,38.0,10.3,6.3,16.0,11.3,0.0,0.0,15.0,
2012-11-04,Dinner,1117.2,37.6,14.4,4.1,6.8,0.0,221.5,889.1,956.2,82.3,22.7,17.8,95.6,50.8,160.0,11.6,58.1,
2012-11-04,Snacks,950.0,23.0,8.8,0.5,3.5,0.0,75.6,1895.0,560.0,101.8,12.8,32.6,77.1,38.5,10.0,63.9,127.0,
2012-11-05,Breakfast,632.6,40.6,11.4,5.2,10.6,0.0,790.8,633.8,369.2,35.6,8.7,5.3,41.0,60.5,0.0,12.1,33.3,
2012-11-05,Lunch,601.4,18.0,5.2,0.6,3.5,0.0,73.5,2615.6,2347.5,39.9,11.2,16.7,36.2,597.3,211.4,47.0,51.9,
2012-11-05,Dinner,692.5,11.5,2.6,0.5,3.5,0.0,91.3,1535.1,467.5,72.5,8.9,18.3,73.2,23.0,0.0,50.8,95.5,
2012-11-05,Snacks,293.3,12.0,2.0,1.0,0.0,0.0,0.0,356.0,100.0,37.3,10.0,6.0,15.3,0.0,0.0,0.0,14.7,
2012-11-06,Breakfast,824.3,62.2,26.7,7.5,12.9,0.0,660.6,1101.4,304.6,56.2,10.7,5.3,50.1,48.8,0.0,51.4,28.3,
2012-11-06,Lunch,622.3,19.7,6.9,0.2,2.8,0.0,86.7,3056.0,2061.9,64.0,15.5,31.1,46.7,596.4,218.9,41.9,67.3,
2012-11-06,Dinner,1190.5,26.3,4.9,1.5,3.5,0.0,101.3,2026.6,1380.5,149.0,22.2,50.6,98.2,34.5,20.5,82.3,112.0,
2012-11-06,Snacks,310.0,13.3,2.3,1.0,0.0,0.0,0.0,365.5,100.0,38.0,10.3,6.3,16.0,0.0,0.0,0.0,15.0,
2012-11-07,Breakfast,624.2,43.5,15.5,4.2,11.2,0.0,609.1,788.8,302.2,38.2,9.3,6.7,44.0,37.8,0.0,29.1,29.7,
2012-11-07,Lunch,494.8,12.0,3.4,2.5,4.5,0.0,24.0,772.1,464.7,71.1,10.4,31.5,30.9,18.4,22.3,31.3,61.4,
2012-11-07,Dinner,899.5,30.1,3.6,1.7,0.7,0.0,126.9,1531.8,1330.6,80.8,15.9,19.9,79.9,124.0,10.0,32.0,27.3,
2012-11-07,Snacks,478.0,13.3,2.3,1.0,0.0,0.0,0.0,365.5,100.0,38.0,10.3,6.3,16.0,0.0,0.0,0.0,15.0,
2012-11-08,Breakfast,881.1,38.2,6.0,2.8,2.0,0.0,37.7,396.5,294.6,124.5,21.6,35.6,41.4,28.3,24.0,21.6,53.5,
2012-11-08,Lunch,545.1,16.2,6.1,1.5,2.1,0.0,21.5,727.3,396.6,94.7,17.3,11.2,19.6,25.0,0.0,2.9,131.8,
2012-11-08,Dinner,490.0,35.0,14.0,0.0,0.0,0.0,131.3,96.3,0.0,0.0,0.0,0.0,38.5,0.0,0.0,3.5,17.5,
2012-11-08,Snacks,926.3,11.8,2.4,0.5,3.5,0.0,88.1,2196.6,846.8,110.8,12.8,37.1,85.7,28.5,16.5,65.4,100.5,
2012-11-09,Breakfast,695.9,53.8,21.7,4.2,11.8,0.0,639.1,980.1,302.2,39.7,9.5,7.0,51.8,43.8,0.0,49.1,30.0,
2012-11-09,Lunch,694.4,23.1,4.5,0.9,3.5,0.0,111.1,3628.7,2400.4,71.1,16.1,34.4,62.2,480.1,201.0,38.6,53.6,
2012-11-09,Dinner,1297.5,29.8,7.9,1.5,3.5,0.0,106.3,2614.1,1108.5,157.0,26.7,47.6,99.2,83.0,25.5,73.3,118.0,
2012-11-09,Snacks,293.3,12.0,2.0,1.0,0.0,0.0,0.0,356.0,100.0,37.3,10.0,6.0,15.3,0.0,0.0,0.0,14.7,
2012-11-10,Breakfast,695.9,53.8,21.7,4.2,11.8,0.0,639.1,980.1,302.2,39.7,9.5,7.0,51.8,43.8,0.0,49.1,30.0,
2012-11-10,Lunch,925.2,55.5,7.2,1.5,1.5,0.0,41.3,1400.5,2641.5,153.0,30.1,37.6,84.8,1251.3,694.3,60.0,212.5,
2012-11-10,Dinner,493.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,28.2,0.0,0.0,1.5,0.0,0.0,0.0,0.0,
2012-11-10,Snacks,243.3,1.0,0.3,0.1,0.0,0.0,26.7,772.1,120.8,25.7,2.7,6.6,25.4,7.8,0.0,20.5,26.0,
2012-11-11,Breakfast,997.2,59.9,23.8,5.2,13.6,0.0,869.7,1774.5,488.0,54.4,10.4,12.6,90.6,53.8,0.0,76.5,38.5,
2012-11-11,Lunch,265.0,11.2,1.9,0.9,0.0,0.0,0.0,316.3,87.5,33.0,8.9,5.4,13.8,0.0,0.0,0.0,13.0,
2012-11-11,Dinner,758.8,19.8,4.9,2.2,2.4,0.0,128.4,1332.1,584.6,76.8,14.9,2.4,60.2,38.0,122.0,11.7,12.5,
2012-11-11,Snacks,230.0,21.0,5.5,0.0,0.0,0.0,0.0,0.0,10.0,10.0,4.0,2.0,12.0,12.0,0.0,4.0,28.0,
2012-11-12,Breakfast,765.9,58.6,23.2,5.2,13.6,0.0,824.1,1050.1,369.2,40.1,9.5,7.0,58.8,49.8,0.0,52.1,35.0,
2012-11-12,Lunch,803.7,24.2,8.0,0.9,5.6,0.0,170.6,2662.8,1633.1,80.2,13.2,56.2,67.4,358.8,155.6,31.3,40.5,
2012-11-12,Dinner,416.9,19.8,5.9,4.4,9.1,0.0,273.2,583.4,282.8,27.5,5.0,6.7,27.2,76.2,10.0,8.3,17.8,
2012-11-12,Snacks,278.8,0.8,0.4,0.0,0.0,0.0,34.4,1103.2,71.3,19.8,0.9,10.4,39.0,8.0,0.0,35.6,3.5,
2012-11-13,Breakfast,765.9,58.6,23.2,5.2,13.6,0.0,824.1,1050.1,369.2,40.1,9.5,7.0,58.8,49.8,0.0,52.1,35.0,
2012-11-13,Lunch,1047.4,37.4,9.2,2.9,4.9,0.0,104.9,3382.9,2238.1,119.0,32.2,34.2,72.4,358.0,139.9,31.5,65.4,
2012-11-13,Dinner,1245.0,19.0,3.8,3.0,5.5,0.0,107.5,1846.3,745.0,173.0,23.9,23.5,97.9,38.0,0.0,56.5,205.5,
2012-11-14,Breakfast,629.4,37.0,13.4,2.3,6.8,0.0,72.8,865.1,202.4,68.9,17.3,10.7,32.2,31.6,0.0,17.7,26.7,
2012-11-14,Lunch,690.8,14.2,4.9,0.6,4.5,0.0,133.7,2965.1,1895.2,76.6,16.9,33.4,62.6,361.8,139.9,36.7,34.8,
2012-11-14,Dinner,1025.0,13.5,2.8,1.3,3.5,0.0,107.5,1991.3,860.0,145.0,19.4,26.0,88.9,45.5,0.0,57.5,230.5,
2012-11-14,Snacks,293.3,12.0,2.0,1.0,0.0,0.0,0.0,356.0,100.0,37.3,10.0,6.0,15.3,0.0,0.0,0.0,14.7,
2012-11-15,Breakfast,732.5,39.7,6.8,4.9,8.4,0.0,407.5,737.9,227.6,59.0,12.9,19.9,31.9,36.3,87.7,21.5,16.6,
2012-11-15,Lunch,451.5,12.6,4.3,0.8,3.8,0.0,102.0,3133.9,2193.6,35.4,9.1,14.6,45.0,478.7,171.6,40.4,46.5,
2012-11-15,Dinner,1292.9,36.8,0.4,1.0,0.3,0.0,0.0,3295.7,163.2,195.3,19.4,0.8,55.4,0.0,12.0,1.4,28.3,
2012-11-15,Snacks,528.3,8.7,1.9,0.3,2.6,0.0,72.5,1200.2,343.3,52.3,6.4,13.3,56.3,16.0,0.0,38.8,65.0,
2012-11-16,Breakfast,717.2,29.3,3.2,2.4,7.4,0.0,20.0,1075.8,246.8,69.6,8.9,4.6,29.0,17.7,2.3,7.2,20.3,
2012-11-16,Lunch,572.1,29.6,12.1,0.2,0.8,0.0,122.7,1672.8,335.5,31.9,11.5,7.8,46.9,30.0,15.3,17.6,18.1,
2012-11-16,Dinner,455.0,16.4,3.3,0.0,0.0,1.5,92.5,1712.5,119.3,48.3,3.8,18.3,43.8,2.5,15.5,13.3,6.0,
2012-11-16,Snacks,320.0,12.3,2.0,1.2,0.0,0.0,0.0,402.7,116.7,42.6,11.3,6.7,17.0,0.0,0.0,0.0,16.7,
2012-11-17,Breakfast,983.5,62.2,14.1,9.3,24.1,0.0,770.8,640.5,762.7,28.5,11.7,9.3,46.7,44.9,4.6,27.2,60.9,
2012-11-17,Lunch,449.3,19.0,11.7,0.1,0.2,0.0,74.2,1075.0,216.2,41.9,3.7,14.2,26.1,15.2,13.1,18.3,21.6,
2012-11-17,Dinner,411.0,13.5,12.5,0.0,0.0,0.0,87.0,87.0,0.0,0.0,0.0,0.0,29.1,0.0,0.0,0.0,0.0,
2012-11-17,Snacks,900.8,16.8,4.5,1.0,0.5,0.0,107.5,1665.6,750.0,83.0,13.1,21.2,83.2,23.7,2.2,55.3,111.2,
2012-11-18,Breakfast,744.9,36.9,6.2,2.9,12.3,0.0,20.0,365.6,878.9,51.3,13.6,24.2,19.4,19.9,20.9,9.5,39.5,
2012-11-18,Lunch,651.0,25.1,9.7,0.1,0.3,0.0,169.8,1695.4,611.9,34.9,5.3,27.8,46.6,4.6,17.2,13.7,18.3,
2012-11-18,Dinner,651.8,28.2,11.4,0.3,1.5,0.2,88.8,1550.8,1906.2,95.4,19.4,30.4,45.2,309.1,209.4,45.1,49.8,
2012-11-18,Snacks,712.5,17.8,3.6,0.0,3.5,0.0,107.5,1318.8,285.0,54.3,4.2,25.5,77.7,8.0,0.0,54.0,10.0,
2012-11-19,Breakfast,645.9,44.4,11.7,6.6,16.0,0.0,770.8,456.7,480.7,13.7,5.3,4.1,36.7,44.1,2.0,19.6,38.1,
2012-11-19,Lunch,579.3,17.4,4.4,1.1,8.6,0.0,158.1,534.7,1256.9,35.8,10.4,18.1,67.9,414.3,149.7,21.8,70.0,
2012-11-19,Dinner,1101.2,29.8,5.1,0.3,3.8,0.0,80.0,1556.7,650.9,116.5,11.1,58.6,85.7,13.6,13.9,65.2,24.2,
2012-11-19,Snacks,567.1,28.5,4.3,3.2,7.3,0.0,0.0,475.9,299.0,45.9,14.5,9.9,23.2,0.6,2.0,7.1,31.4,
2012-11-20,Breakfast,639.7,40.9,10.2,7.1,15.2,0.0,770.8,626.3,369.2,37.4,9.9,5.3,43.0,43.5,0.0,18.4,35.8,
2012-11-20,Lunch,691.3,31.5,10.9,2.9,9.6,0.0,65.0,318.8,593.8,79.3,16.0,30.9,42.8,11.4,8.0,27.1,81.6,
2012-11-20,Snacks,103.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-11-21,Breakfast,751.9,48.3,15.3,5.6,15.1,0.0,623.2,1053.0,438.8,36.7,8.0,1.3,48.6,43.1,0.0,35.9,28.7,
2012-11-21,Lunch,313.4,10.0,5.2,0.6,2.6,0.0,51.7,716.6,194.9,22.9,2.3,3.2,32.8,5.5,0.0,14.0,6.2,
2012-11-21,Dinner,1056.7,66.7,9.0,0.0,0.0,0.0,166.7,1171.7,0.0,60.0,6.0,5.0,94.7,0.0,0.0,0.0,0.0,
2012-11-21,Snacks,975.0,22.0,3.1,0.0,8.8,0.0,0.0,468.8,320.0,81.2,14.5,5.0,27.3,0.0,0.0,0.0,21.0,
2012-11-22,Breakfast,293.8,12.8,2.1,0.0,3.5,0.0,15.0,217.5,160.0,33.0,7.0,2.0,12.5,12.8,0.0,0.0,10.0,
2012-11-22,Lunch,790.1,10.3,1.2,0.8,1.3,0.0,124.6,2769.9,1189.7,22.5,4.2,11.7,47.6,8.0,35.9,8.6,27.4,
2012-11-22,Dinner,771.5,24.7,9.8,0.5,2.4,0.0,45.6,408.6,25.5,73.5,0.1,18.0,7.6,9.1,2.2,9.4,3.0,
2012-11-22,Snacks,220.5,7.9,4.3,0.2,1.8,0.0,21.2,602.1,148.6,16.3,1.3,0.4,19.4,7.1,0.0,8.5,7.4,
2012-11-23,Breakfast,500.2,18.9,5.5,0.6,1.9,0.0,32.0,676.0,254.9,54.3,9.8,4.1,29.1,16.5,0.0,6.8,15.4,
2012-11-23,Lunch,673.3,40.0,18.3,0.0,0.3,0.0,686.3,848.7,0.0,35.7,7.5,5.8,39.3,26.0,0.0,30.7,22.7,
2012-11-23,Dinner,532.5,31.5,12.0,0.5,6.6,0.0,48.8,196.9,142.5,37.8,8.8,7.3,36.2,0.0,0.0,11.3,25.5,
2012-11-23,Snacks,110.0,2.5,1.5,0.0,0.0,0.0,10.0,125.0,410.0,13.0,0.0,12.0,8.0,10.0,4.0,30.0,0.0,
2012-11-24,Breakfast,1366.4,85.7,26.3,9.2,20.9,0.0,825.8,1735.6,569.2,114.1,29.8,18.6,90.1,51.3,0.0,58.8,66.0,
2012-11-24,Dinner,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2012-11-24,Snacks,890.5,16.5,2.6,0.0,3.5,0.0,98.8,1295.1,772.5,107.8,10.2,47.8,74.9,16.0,4.0,74.6,15.5,
2012-11-25,Breakfast,453.4,21.4,1.7,3.6,9.6,0.0,48.6,455.7,144.0,40.6,11.9,5.8,17.0,16.8,2.0,14.8,26.0,
2012-11-25,Lunch,1000.5,17.5,2.6,0.0,3.5,0.0,101.3,1520.1,797.5,125.5,11.9,55.3,83.2,18.0,4.0,82.8,17.5,
2012-11-25,Dinner,437.1,17.2,1.3,0.0,0.0,0.0,6.3,90.5,18.4,33.3,0.5,4.8,39.1,0.5,0.5,0.5,3.5,
2012-11-25,Snacks,425.9,41.3,20.6,4.2,8.3,0.0,810.8,668.8,269.2,3.6,0.0,0.0,42.0,38.5,0.0,52.1,20.0,
2012-11-26,Breakfast,786.0,62.0,22.3,7.8,17.9,0.0,825.8,1001.3,369.2,40.9,10.6,5.8,59.0,51.3,0.0,60.9,37.3,
2012-11-26,Lunch,88.0,1.0,0.0,0.0,0.0,0.0,10.0,125.0,410.0,13.0,0.0,12.0,8.0,10.0,4.0,30.0,0.0,
2012-11-26,Dinner,454.4,19.1,6.2,0.6,8.2,1.1,80.7,464.5,1327.1,39.0,11.1,19.5,29.2,351.0,114.2,25.3,38.5,
2012-11-26,Snacks,1222.5,29.8,4.9,1.0,3.5,0.0,91.3,1760.6,487.5,150.5,22.2,49.6,91.2,8.0,0.0,52.8,32.5,
2012-11-27,Breakfast,758.4,59.4,22.1,7.5,16.6,0.0,824.1,993.8,369.2,40.1,10.3,5.5,58.0,49.8,0.0,59.6,36.5,
2012-11-27,Lunch,460.7,10.4,2.0,0.7,3.8,0.0,92.0,2930.6,2322.8,36.2,10.9,14.2,54.5,474.3,178.1,27.5,49.8,
2012-11-27,Dinner,110.0,2.5,1.5,0.0,0.0,0.0,10.0,125.0,410.0,13.0,0.0,12.0,8.0,10.0,4.0,30.0,0.0,
2012-11-27,Snacks,1255.0,37.1,7.9,6.0,6.0,0.0,107.5,1783.6,647.5,136.2,19.2,45.1,97.2,8.0,5.0,58.2,33.0,
2012-11-28,Breakfast,765.9,58.6,23.2,5.2,13.6,0.0,824.1,1050.1,369.2,40.1,9.5,7.0,58.8,49.8,0.0,52.1,35.0,
2012-11-28,Lunch,382.5,6.5,1.1,0.3,2.3,0.0,21.3,930.9,200.8,47.5,6.3,9.9,28.7,14.0,0.0,20.1,64.8,
2012-11-28,Dinner,549.3,26.1,6.5,4.0,11.0,0.0,183.4,488.0,974.3,51.6,15.8,6.0,56.0,61.7,120.1,19.1,32.0,
2012-11-28,Snacks,351.3,15.9,3.1,1.0,0.0,0.9,0.0,416.1,103.8,41.4,10.3,6.3,16.4,0.0,0.0,0.0,15.8,
2012-11-29,Breakfast,797.2,63.2,22.5,7.8,17.9,0.0,830.8,1001.3,369.2,40.9,10.6,5.8,59.0,55.5,0.0,60.9,37.3,
2012-11-29,Lunch,906.4,22.7,3.4,0.8,3.5,0.0,106.9,2805.2,972.9,103.2,9.9,21.5,71.7,7.6,42.3,20.3,30.2,
